Year,SA2_code_2016,SA2_code_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2011,213041355,Hillside,16180,3677.272727,1.754606629,279,15.29143509,,,,,,
2011,213041356,Melton,18247,4054.888889,3.01473494,534,19.88830486,,,,,,
2011,213041357,Melton South,16031,3339.791667,6.994593873,1048,31.21879348,,,,,,
2011,213041358,Melton West,14514,1770,5.448997384,750,37.37813535,,,,,,
2011,213041359,Rockbank - Mount Cottrell,2772,533.0769231,3.703703704,99,16.17770327,,,,,,
2011,213041360,Taylors Hill,16011,4447.5,5.266272189,801,94.00218103,,,,,,
2011,213041461,Burnside,4494,2042.727273,0.447027269,20,2.978918423,,,,,,
2011,213041462,Burnside Heights,5179,3699.285714,12.68494343,583,1342.618384,,,,,,
2011,213041463,Caroline Springs,17310,4808.333333,8.316125399,1329,53.59361136,,,,,,
2011,213051361,Hoppers Crossing - North,19603,3213.606557,0.061252616,12,1.015149954,,,,,,
2011,213051362,Hoppers Crossing - South,19327,5684.411765,0.446962216,86,-1.277008735,,,,,,
2011,213051363,Laverton,5587,1269.772727,8.908382066,457,22.76422764,,,,,,
2011,213051365,Tarneit,22534,3045.135135,14.78198859,2902,191.1369509,,,,,,
2011,213051366,Truganina,11544,4122.857143,23.26748532,2179,269.0537084,,,,,,
2011,213051368,Werribee - South,10862,1751.935484,1.107698036,119,5.548537557,,,,,,
2011,213051369,Wyndham Vale,17687,3537.4,8.078215704,1322,65.95045975,,,,,,
2011,213051464,Point Cook - East,6721,1268.113208,6.547241598,413,93.41007194,,,,,,
2011,213051465,Point Cook - North,20201,5316.052632,8.590012364,1598,87.65443567,,,,,,
2011,213051466,Point Cook - South,6440,2927.272727,53.99330464,2258,2046.666667,,,,,,
2011,213051467,Werribee - East,19620,5605.714286,0.853294952,166,5.065866981,,,,,,
2011,213051468,Werribee - West,11214,3298.235294,0.22343373,25,1.862112817,,,,,,
2011,214011370,Carrum Downs,19682,5467.222222,0.938509667,183,12.14814815,,,,,,
2011,214011371,Frankston,22301,4848.043478,0.278789514,62,3.532961931,,,,,,
2011,214011372,Frankston North,19620,3114.285714,0.199172667,39,2.695629416,,,,,,
2011,214011373,Frankston South,18260,3580.392157,0.462147887,84,3.035774743,,,,,,
2011,214011374,Langwarrin,23163,6260.27027,0.294436025,68,9.0742136,,,,,,
2011,214011375,Seaford (Vic.),16574,3603.043478,0.351174619,58,4.291467405,,,,,,
2011,214011376,Skye - Sandhurst,10750,4134.615385,8.083651719,804,51.34450232,,,,,,
2011,214021377,Dromana,9333,2074,0.908206293,84,8.070866142,,,,,,
2011,214021378,Flinders,5578,1549.444444,-1.58786168,-90,-6.42509646,,,,,,
2011,214021379,Hastings - Somers,20885,5644.594595,0.752568865,156,10.91932657,,,,,,
2011,214021380,Mornington,23224,5160.888889,0.259022621,60,8.033679118,,,,,,
2011,214021381,Mount Eliza,17942,5980.666667,0.662028725,118,4.960804961,,,,,,
2011,214021382,Mount Martha,17581,4395.25,1.436648973,249,15.32305674,,,,,,
2011,214021383,Point Nepean,16670,6174.074074,0.048013444,8,0.773787934,,,,,,
2011,214021384,Rosebud - McCrae,20151,5757.428571,0.926575178,185,9.940531398,,,,,,
2011,214021385,Somerville,17907,4712.368421,-0.228437709,-41,4.207402235,,,,,,
2010,102011028,Avoca Beach - Copacabana,7270,1135.9375,0.455990051,33,4.065273404,,,,,,
2010,102011029,Box Head - MacMasters Beach,10780,335.8255452,0.288398921,31,2.901870943,,,,,,
2010,102011030,Calga - Kulnura,4652,6.057291667,-0.640751815,-30,-1.918616909,,,,,,
2010,102011031,Erina - Green Point,14108,417.3964497,0.57745776,81,3.355311355,,,,,,
2010,102011032,Gosford - Springfield,18305,1083.136095,0.726352281,132,7.373298921,,,,,,
2010,102011033,Kariong,6721,809.7590361,-0.118888394,-8,4.120836561,,,,,,
2010,102011034,Kincumber - Picketts Valley,7384,610.2479339,0.312457547,23,-0.189240335,,,,,,
2010,102011035,Narara,6738,875.0649351,0.868263473,58,1.262398557,,,,,,
2010,102011036,Niagara Park - Lisarow,8280,495.8083832,1.234869788,101,9.22041947,,,,,,
2010,102011037,Point Clare - Koolewong,6442,947.3529412,1.305236672,83,5.227049984,,,,,,
2010,102011038,Saratoga - Davistown,6836,1424.166667,1.034584688,70,5.266399754,,,,,,
2010,102011039,Terrigal - North Avoca,13160,1302.970297,1.316498576,171,9.886439546,,,,,,
2010,102011040,Umina - Booker Bay - Patonga,23179,919.8015873,1.156498211,265,4.109773626,,,,,,
2010,102011041,Wamberal - Forresters Beach,9296,678.540146,0.715059588,66,2.729583379,,,,,,
2010,102011042,Woy Woy - Blackwall,13622,782.8735632,0.687412226,93,3.549980996,,,,,,
2010,102011043,Wyoming,11578,1378.333333,0.880020911,101,1.463500131,,,,,,
2010,102021044,Bateau Bay - Killarney Vale,22050,2022.93578,0.698725853,153,2.615413254,,,,,,
2010,102021045,Blue Haven - San Remo,10945,521.1904762,1.436515292,155,8.905472637,,,,,,
2010,102021046,Budgewoi - Buff Point - Halekulani,9173,975.8510638,1.202559576,109,3.148543798,,,,,,
2010,102021047,Chittaway Bay - Tumbi Umbi,15758,643.1836735,0.883482714,138,4.906464283,,,,,,
2010,102021048,Gorokan - Kanwal - Charmhaven,21212,1893.928571,1.182980347,248,4.921600633,,,,,,
2010,102021049,Jilliby - Yarramalong,3119,8.993656286,1.167693805,36,6.269165247,,,,,,
2010,102021050,Lake Munmorah - Mannering Park,10400,292.9577465,1.000291347,103,8.514190317,,,,,,
2010,102021051,Ourimbah - Fountaindale,4970,43.55828221,0.444624091,22,4.171033326,,,,,,
2010,102021052,Summerland Point - Gwandalan,5500,597.826087,0.861910875,47,7.716412064,,,,,,
2010,102021053,The Entrance,14041,1010.143885,3.364252061,457,19.38610662,,,,,,
2010,102021054,Toukley - Norah Head,9277,883.5238095,0.990637927,91,2.837822858,,,,,,
2010,102021055,Tuggerah - Kangy Angy,5133,184.6402878,0.706297822,36,7.58750786,,,,,,
2010,102021056,Warnervale - Wadalba,12198,284.3356643,5.055550771,587,40.35208837,,,,,,
2010,102021057,Wyong,8234,548.9333333,1.391454254,113,7.887840671,,,,,,
2010,115011290,Baulkham Hills (East),21965,2646.385542,2.134288106,459,6.522793404,,,,,,
2010,115011291,Baulkham Hills (West) - Bella Vista,19308,1755.272727,1.274586939,243,7.505567929,,,,,,
2010,115011294,Glenhaven,6009,834.5833333,0.25025025,15,7.726783793,,,,,,
2010,115011296,West Pennant Hills,13108,1680.512821,0,0,0.405974722,,,,,,
2010,115011553,Castle Hill - Central,7538,1794.761905,1.045576408,78,15.70222563,,,,,,
2010,115011554,Castle Hill - East,5815,2769.047619,0.2413377,14,2.629721144,,,,,,
2010,115011555,Castle Hill - North,11889,1748.382353,1.251916198,147,5.231014339,,,,,,
2010,115011556,Castle Hill - South,9118,2223.902439,2.437928323,217,13.07043651,,,,,,
2010,115011557,Castle Hill - West,5267,3291.875,2.63055339,135,24.60373788,,,,,,
2010,115011558,Cherrybrook,19690,2372.289157,0.183168821,36,2.184856505,,,,,,
2010,115011559,Kellyville,18847,1778.018868,0.335391823,63,15.99581487,,,,,,
2010,115021297,Dural - Kenthurst - Wisemans Ferry,20831,55.18145695,0.900944539,186,4.170625594,,,,,,
2010,115021298,Galston - Laughtondale,5284,27.56390193,0.68597561,36,4.53016815,,,,,,
2010,115031299,Bilpin - Colo - St Albans,2675,1.238311267,1.982462829,52,4.984301413,,,,,,
2010,115031300,Kurrajong Heights - Ebenezer,22046,66.42362157,0.538124772,118,4.801293021,,,,,,
2010,115041301,Pitt Town - McGraths Hill,9148,112.1078431,1.228283722,111,3.192329385,,,,,,
2010,115041302,Rouse Hill - Beaumont Hills,18335,499.5912807,1.618356149,292,19.30635086,,,,,,
2010,116011303,Blacktown (East) - Kings Park,16036,2004.5,4.387449551,674,17.72133314,,,,,,
2010,116011304,Blacktown (North) - Marayong,17204,2324.864865,1.738616203,294,5.107526882,,,,,,
2010,116011306,Doonside - Woodcroft,20204,2040.808081,1.870619674,371,10.48285667,,,,,,
2010,116011307,Lalor Park - Kings Langley,24627,2087.033898,1.630075933,395,2.263101071,,,,,,
2010,116011308,Seven Hills - Toongabbie,22999,2053.482143,0.797650874,182,5.446792903,,,,,,
2010,116011560,Blacktown (South),12000,3529.411765,0.76412797,91,6.553010123,,,,,,
2010,116011561,Blacktown (West),15400,3276.595745,1.6971538,257,9.336173234,,,,,,
2010,116021309,Glenwood,15829,3103.72549,1.826954005,284,16.09094243,,,,,,
2010,116021310,Parklea - Kellyville Ridge,20828,2125.306122,15.26924567,2759,108.3216643,,,,,,
2010,116021312,Riverstone - Marsden Park,11578,145.8186398,1.490182328,170,2.469245066,,,,,,
2010,116021562,Acacia Gardens,3824,4248.888889,0.97702667,37,25.78947368,,,,,,
2010,116021563,Quakers Hill,22770,2919.230769,1.398289989,314,8.181299886,,,,,,
2010,116031313,Bidwill - Hebersham - Emerton,19150,3139.344262,1.344199831,254,1.802137047,,,,,,
2010,116031314,Glendenning - Dean Park,8351,1637.45098,1.211974306,100,2.971639951,,,,,,
2010,116031315,Hassall Grove - Plumpton,20160,3251.612903,0.729489357,146,6.032714459,,,,,,
2010,116031316,Lethbridge Park - Tregear,16085,1423.451327,2.224340642,350,6.82029486,,,,,,
2010,116031317,Mount Druitt - Whalan,22080,2537.931034,2.597462943,559,15.29424051,,,,,,
2010,116031318,Prospect Reservoir,20,0.651465798,5.263157895,1,11.11111111,,,,,,
2010,116031319,Rooty Hill - Minchinbury,20055,1373.630137,1.415929204,280,9.734077479,,,,,,
2010,117011320,Banksmeadow,14,4.117647059,0,0,0,,,,,,
2010,117011321,Botany,9161,2694.411765,1.574453931,142,11.23118018,,,,,,
2010,117011322,Mascot - Eastlakes,20640,3329.032258,2.502979738,504,12.62072352,,,,,,
2010,117011323,Pagewood - Hillsdale - Daceyville,11094,3578.709677,2.18292346,237,4.286520023,,,,,,
2010,117011324,Port Botany Industrial,0,0,0,0,0,,,,,,
2010,117011325,Sydney Airport,0,0,0,0,0,,,,,,
2010,117021326,Marrickville,25899,4465.344828,1.318363195,337,5.482018491,,,,,,
2010,117021327,Petersham - Stanmore,19853,6617.666667,0.986825373,194,7.481998809,,,,,,
2010,117021328,Sydenham - Tempe - St Peters,7633,1957.179487,2.635471292,196,12.3325975,,,,,,
2010,117031329,Darlinghurst,10783,11981.11111,2.60728899,274,9.728299583,,,,,,
2010,117031330,Erskineville - Alexandria,14680,3413.953488,1.563581016,226,19.85630307,,,,,,
2010,117031331,Glebe - Forest Lodge,17878,7773.043478,2.51146789,438,14.23642173,,,,,,
2010,117031332,Newtown - Camperdown - Darlington,22703,6879.69697,1.239687848,278,8.657987939,,,,,,
2010,117031333,Potts Point - Woolloomooloo,19409,12939.33333,0.315278065,61,5.546794279,,,,,,
2010,117031334,Pyrmont - Ultimo,20459,13639.33333,2.649139531,528,26.55573426,,,,,,
2010,117031335,Redfern - Chippendale,17266,7848.181818,1.350082179,230,8.332287615,,,,,,
2010,117031336,Surry Hills,16694,12841.53846,1.120600884,185,5.892800507,,,,,,
2010,117031337,Sydney - Haymarket - The Rocks,24359,5664.883721,1.108251702,267,14.22207634,,,,,,
2010,117031338,Waterloo - Beaconsfield,21724,6034.444444,6.07421875,1244,27.87097534,,,,,,
2010,118011339,Bondi - Tamarama - Bronte,19348,7739.2,1.324954176,253,10.50948138,,,,,,
2010,118011340,Bondi Beach - North Bondi,20942,8376.8,0.900987714,187,5.416289137,,,,,,
2010,118011341,Bondi Junction - Waverly,16693,6677.2,1.096172481,181,6.876240476,,,,,,
2010,118011342,Centennial Park,0,0,0,0,0,,,,,,
2010,118011343,Double Bay - Bellevue Hill,25473,5419.787234,1.526504583,383,6.822947245,,,,,,
2010,118011344,Dover Heights,11099,5841.578947,0.607324148,67,6.291898104,,,,,,
2010,118011345,Paddington - Moore Park,15191,4105.675676,1.131748885,170,5.956615749,,,,,,
2010,118011346,Rose Bay - Vaucluse - Watsons Bay,12496,2450.196078,0.425942297,53,3.778755917,,,,,,
2010,118011347,Woollahra,7579,5830,1.053333333,79,2.294506681,,,,,,
2010,118021348,Coogee - Clovelly,25188,6628.421053,0.538857622,135,5.323019026,,,,,,
2010,118021350,Malabar - La Perouse - Chifley,21900,1855.932203,1.572283289,339,7.52688172,,,,,,
2010,118021564,Kensington (NSW),13293,5112.692308,3.33488806,429,20.97742992,,,,,,
2010,118021565,Kingsford,14757,7378.5,2.872080864,412,9.303014592,,,,,,
2010,118021566,Maroubra - North,9777,5431.666667,1.274083282,123,8.911663139,,,,,,
2010,118021567,Maroubra - South,11376,5417.142857,1.399411712,157,6.676669167,,,,,,
2010,118021568,Maroubra - West,10186,5093,2.38214896,237,14.52664718,,,,,,
2010,118021569,Randwick - North,17213,9059.473684,0.65493246,112,9.081115336,,,,,,
2010,118021570,Randwick - South,12316,3622.352941,0.711423665,87,7.002606429,,,,,,
2010,119011354,Bass Hill - Georges Hall,20822,2339.550562,1.333463111,274,6.500946243,,,,,,
2010,119011355,Chullora,0,0,0,0,0,,,,,,
2010,119011356,Condell Park,10599,1059.9,1.251432938,131,8.03180104,,,,,,
2010,119011357,Greenacre - Mount Lewis,25316,3616.571429,1.609472205,401,7.782697548,,,,,,
2010,119011358,Padstow,16130,2481.538462,0.705500406,113,6.447568138,,,,,,
2010,119011359,Panania - Milperra - Picnic Point,24749,1718.680556,0.847561224,208,4.873087843,,,,,,
2010,119011360,Revesby,15302,3000.392157,1.620401116,244,9.621033025,,,,,,
2010,119011361,Yagoona - Birrong,19324,3450.714286,1.523589366,290,8.354827857,,,,,,
2010,119011571,Bankstown - North,16031,5937.407407,1.526282457,241,16.14141853,,,,,,
2010,119011572,Bankstown - South,15815,3594.318182,2.058595767,319,18.08407377,,,,,,
2010,119021362,Belmore - Belfield,19419,4315.333333,1.077451593,207,6.909271086,,,,,,
2010,119021363,Canterbury (South) - Campsie,28119,5858.125,1.267691864,352,8.500540207,,,,,,
2010,119021364,Kingsgrove (North) - Earlwood,23772,2899.02439,0.998428007,235,4.524469067,,,,,,
2010,119021366,Punchbowl,19904,3827.692308,0.795057477,157,7.085597461,,,,,,
2010,119021367,Roselands,13476,3743.333333,1.721014493,228,9.090909091,,,,,,
2010,119021573,Lakemba,16450,7477.272727,1.361759813,221,10.99116119,,,,,,
2010,119021574,Wiley Park,10256,7325.714286,1.675423813,169,13.526677,,,,,,
2010,119031368,Hurstville,20970,5825,2.163110202,444,13.26563682,,,,,,
2010,119031369,Mortdale - Penshurst,23044,3777.704918,1.105651106,252,6.522442565,,,,,,
2010,119031370,Narwee - Beverly Hills,13047,3837.352941,2.724194945,346,9.198192166,,,,,,
2010,119031371,Oatley - Hurstville Grove,12522,2845.909091,1.327075579,164,5.608501307,,,,,,
2010,119031372,Peakhurst - Lugarno,18117,2448.243243,1.592553132,284,4.7104381,,,,,,
2010,119031373,Riverwood,9726,3473.571429,1.27030404,122,4.693218515,,,,,,
2010,119031374,South Hurstville - Blakehurst,23702,3822.903226,0.958384802,225,7.736363636,,,,,,
2010,119041375,Arncliffe - Bardwell Valley,15139,3027.8,0.825840826,124,8.220744871,,,,,,
2010,119041376,Bexley,26762,5049.433962,0.764336007,203,8.541531473,,,,,,
2010,119041377,Kingsgrove (South) - Bardwell Park,12740,3352.631579,1.046954315,132,5.48977395,,,,,,
2010,119041378,Kogarah,10012,4550.909091,1.172190784,116,10.1430143,,,,,,
2010,119041379,Kogarah Bay - Carlton - Allawah,15566,4447.428571,1.678751061,257,7.894919249,,,,,,
2010,119041380,Monterey - Brighton-le-Sands - Kyeemagh,13941,4100.294118,1.366974478,188,6.62332696,,,,,,
2010,119041381,Rockdale - Banksia,19738,5482.777778,0.899703507,176,15.56206089,,,,,,
2010,119041382,Sans Souci - Ramsgate,15730,3419.565217,1.307400013,203,7.276819205,,,,,,
2010,120011383,Concord - Mortlake - Cabarita,20347,3229.68254,2.69001716,533,15.97036193,,,,,,
2010,120011384,Concord West - North Strathfield,17426,3416.862745,7.302955665,1186,39.36340371,,,,,,
2010,120011385,Drummoyne - Rodd Point,18132,4900.540541,1.042073001,187,7.94784783,,,,,,
2010,120011386,Five Dock - Abbotsford,20059,4360.652174,1.420770553,281,6.42508489,,,,,,
2010,120021387,Balmain,15604,6001.538462,1.022918555,158,5.475192646,,,,,,
2010,120021388,Leichhardt - Annandale,25595,5687.777778,1.607780865,405,8.789900965,,,,,,
2010,120021389,Lilyfield - Rozelle,13770,3825,2.158913866,291,9.34646232,,,,,,
2010,120031390,Ashfield,23694,6403.783784,0.855574001,201,6.509035332,,,,,,
2010,120031391,Burwood - Croydon,21808,4846.222222,0.363569423,79,7.333398957,,,,,,
2010,120031392,Canterbury (North) - Ashbury,9890,3296.666667,0.990503421,97,4.23693086,,,,,,
2010,120031393,Croydon Park - Enfield,17116,4279,0.005842828,1,3.88443797,,,,,,
2010,120031394,Dulwich Hill - Lewisham,16554,6131.111111,1.552052021,253,6.217516843,,,,,,
2010,120031395,Haberfield - Summer Hill,13867,3962,0.354609929,49,3.833770124,,,,,,
2010,120031396,Homebush,13097,3446.578947,2.104934903,270,39.73114264,,,,,,
2010,120031575,Strathfield,24156,3716.307692,1.058444547,253,6.984366004,,,,,,
2010,120031576,Strathfield South,3400,1360,0.800474355,27,6.449592987,,,,,,
2010,121011398,Chatswood (East) - Artarmon,25395,4979.411765,0.749821471,189,7.793200051,,,,,,
2010,121011399,Chatswood (West) - Lane Cove North,18915,3439.090909,1.666218758,310,7.221812822,,,,,,
2010,121011400,Lane Cove - Greenwich,25117,2760.10989,1.335431292,331,3.073703217,,,,,,
2010,121011401,St Leonards - Naremburn,9607,3431.071429,2.245636441,211,11.32097335,,,,,,
2010,121011402,Willoughby - Castle Cove - Northbridge,25347,2346.944444,1.383944642,346,5.423616021,,,,,,
2010,121021403,Asquith - Mount Colah,18410,530.5475504,0.948620935,173,3.53166123,,,,,,
2010,121021404,Berowra - Brooklyn - Cowan,11781,144.0220049,1.124463519,131,3.079884504,,,,,,
2010,121021406,Normanhurst - Thornleigh - Westleigh,18572,1857.2,0.677616957,125,1.336825449,,,,,,
2010,121021577,Hornsby - East,11140,4284.615385,1.688726609,185,13.06201157,,,,,,
2010,121021578,Hornsby - West,10381,1647.777778,0.903965785,93,5.691305233,,,,,,
2010,121021579,Waitara - Wahroonga (West),9005,4288.095238,1.396239162,124,15.7157543,,,,,,
2010,121031407,Gordon - Killara,18984,1622.564103,3.528385232,647,6.436420722,,,,,,
2010,121031408,Lindfield - Roseville,21887,1839.243697,1.375636869,297,5.220902841,,,,,,
2010,121031409,Pymble,16307,1583.203883,1.52533931,245,7.318196775,,,,,,
2010,121031410,St Ives,19453,1092.865169,2.019089574,385,8.433667781,,,,,,
2010,121031411,Turramurra,18483,897.2330097,1.149236579,210,4.850238257,,,,,,
2010,121031412,Wahroonga (East) - Warrawee,17827,1340.37594,2.524729699,439,13.00792393,,,,,,
2010,121041413,Cremorne - Cammeray,19021,5944.0625,1.84729064,345,7.786025953,,,,,,
2010,121041414,Crows Nest - Waverton,17621,5873.666667,1.241022695,216,6.852222424,,,,,,
2010,121041415,Mosman,29131,3348.390805,1.286464309,370,5.784733822,,,,,,
2010,121041416,Neutral Bay - Kirribilli,17795,8088.636364,1.194199602,210,5.595774982,,,,,,
2010,121041417,North Sydney - Lavender Bay,9984,5254.736842,1.732219279,170,14.67953136,,,,,,
2010,122011418,Balgowlah - Clontarf - Seaforth,19958,2626.052632,2.050416731,401,8.490976299,,,,,,
2010,122011419,Manly - Fairlight,21941,3274.776119,2.619147842,560,8.452375068,,,,,,
2010,122021420,Avalon - Palm Beach,12873,1496.860465,0.759236068,97,0.996391025,,,,,,
2010,122021421,Bayview - Elanora Heights,10735,166.1764706,1.609086607,170,3.669724771,,,,,,
2010,122021422,Newport - Bilgola,13519,2330.862069,1.593146464,212,7.268110767,,,,,,
2010,122021423,Warriewood - Mona Vale,22450,1918.803419,1.934253542,426,10.92445279,,,,,,
2010,122031424,Beacon Hill - Narraweena,13561,3153.72093,1.013035382,136,4.131152576,,,,,,
2010,122031425,Cromer,7486,998.1333333,0.469735606,35,3.297916379,,,,,,
2010,122031426,Dee Why - North Curl Curl,23782,5800.487805,1.99425312,465,13.81125574,,,,,,
2010,122031427,Forestville - Killarney Heights,12739,1431.348315,1.103174603,139,5.420390599,,,,,,
2010,122031428,Frenchs Forest - Belrose,25308,840.7973422,0.856812657,215,3.912954219,,,,,,
2010,122031429,Freshwater - Brookvale,20159,2799.861111,1.715525506,340,9.972178277,,,,,,
2010,122031430,Manly Vale - Allambie Heights,16462,1751.276596,2.014005081,325,8.667238762,,,,,,
2010,122031431,Narrabeen - Collaroy,23583,3275.416667,0.989208633,231,5.540389349,,,,,,
2010,122031432,Terrey Hills - Duffys Forest,3694,52.39716312,-0.054112554,-2,-1.25634857,,,,,,
2010,123011433,Camden - Ellis Lane,12221,466.4503817,3.06122449,363,12.729453,,,,,,
